NAME	TITLE	SCORE	
GRB2		0.537045	
TP53BP2		0.53687656	
IRX1		0.5368636	
OLFML3		0.5365492	
SFI1		0.53631246	
ORMDL2		0.53611356	
LYPD3		0.53570515	
TLR8		0.53478533	
USP3		0.5347405	
VCPIP1		0.5334833	
ZNF516		0.53320366	
SLC16A9		0.5331668	
DENND2D		0.5327093	
SLAMF7		0.5311891	
CTNS		0.53100723	
TLR1		0.530596	
IGKV1-27		0.5297034	
MIR205HG		0.5296939	
EPN2		0.5294218	
ADCY6		0.5293236	
CAVIN1		0.5287101	
IGKV3-15		0.52849	
RN7SL587P		0.5276698	
KHDRBS1		0.5267791	
CYP24A1		0.526661	
THY1		0.5265857	
AVL9		0.526465	
VWA1		0.52617687	
DGKA		0.52595615	
LILRB3		0.5253007	
LRWD1		0.5252197	
STX1B		0.5251998	
CEMIP2		0.5250226	
RPH3AL		0.524004	
ZNF99		0.52398854	
NCOR2		0.52397805	
MX2		0.52349496	
RIPPLY3		0.5234107	
TMEM132E		0.52337265	
ZBTB10		0.523002	
ALDH1L2		0.52283496	
AZIN2		0.5216493	
IGLV2-23		0.52155674	
IGLV3-25		0.52128	
TMEM158		0.5210124	
IGHV1-18		0.520642	
FAM66C		0.52048373	
TMED1		0.5204057	
NPL		0.52023333	
BAG5		0.51998067	
NAALADL2		0.51975375	
OSTM1		0.5195615	
IGLV3-21		0.5192617	
STIM1		0.5182569	
RPS3		0.5175406	
NCKAP1L		0.51748365	
TAF9		0.51741546	
PROSER2		0.51721555	
ZNF90		0.5169595	
MNT		0.5165756	
EEF1B2P6		0.5163568	
GALK1		0.515987	
CDK18		0.51593184	
ATXN2L		0.51591146	
PRRC2A		0.5158987	
NUDT2		0.5153934	
E2F5		0.5148737	
ITPKC		0.5143768	
IGSF11		0.51419383	
RFX1		0.5140331	
CRYBB1		0.5140152	
PCBP1		0.5137778	
FUT9		0.5130864	
CKLF		0.5130559	
NPHP4		0.5125605	
CYB5R2		0.51202315	
PIP4K2B		0.51128274	
KMT2D		0.51114005	
UBE3C		0.51102597	
FUT1		0.5099056	
RAB7A		0.5098549	
SLC30A8		0.5096128	
EVA1C		0.5089357	
TNIP3		0.5083573	
IGKV1D-12		0.508118	
B4GALT4		0.50783074	
PCM1		0.50778615	
RNY3P1		0.5071096	
CHRNA1		0.5066952	
HCK		0.50642794	
LINC02446		0.5062599	
GNL3		0.50612164	
MFSD2A		0.5060841	
EIF5A		0.5058063	
MYO1C		0.5055505	
GLOD5		0.5055171	
RABIF		0.50507575	
OST4		0.5050241	
MORC4		0.5049194	
CC2D1A		0.5048765	
FLG-AS1		0.50479764	
IFIT1		0.5047802	
TMEM26-AS1		0.50421244	
PPP6R1		0.50402045	
PELI3		0.50356	
CCDC102A		0.5033694	
PARN		0.5030001	
SELENOH		0.50272036	
TMEM51-AS1		0.5021915	
LAMP1		0.50210357	
MYH9		0.50186664	
CCT8P1		0.5014306	
GLG1		0.50137985	
OAS2		0.5013034	
RPL23AP18		0.50075525	
SLC30A6		0.5006339	
ZER1		0.5000876	
IGHV4-4		0.49990028	
LINC00887		0.49833828	
SRPK1		0.49814135	
PSMD1		0.49776638	
PABPC4L		0.49769905	
PENK		0.4975556	
MKRN3		0.49749464	
DIPK1B		0.49724704	
DLGAP1-AS2		0.49716598	
LAIR1		0.49702203	
OSMR		0.49682793	
SNORA74A		0.49649897	
PDE4D		0.49609563	
TTC3P1		0.49516907	
TCF3		0.49504852	
MTSS2		0.4946178	
CNOT6		0.493948	
DUSP23		0.4935747	
STXBP5		0.4930728	
NGLY1		0.49256924	
MTND1P23		0.49233332	
POGLUT3		0.49112043	
FAM171B		0.4911105	
BLM		0.49085465	
IGHG3		0.49080324	
ATG16L1		0.49065134	
VOPP1		0.4906386	
TSEN54		0.49060917	
TMED3		0.4904748	
SPRY4		0.49022654	
TRIM27		0.49012858	
SCAMP2		0.4900979	
PGAP1		0.48996764	
JCAD		0.4895535	
LGR4		0.48859435	
CSKMT		0.4883316	
SCRN2		0.48812038	
ILDR1		0.48803404	
CAPNS1		0.4876889	
CERS4		0.48748922	
GLS		0.4874457	
TFAP2E		0.48724428	
DSTYK		0.48684305	
CCR1		0.48654562	
APOBEC3G		0.48648494	
NETO1		0.48558974	
HDGFL2		0.48456693	
PHPT1		0.48431	
IGLV3-9		0.48415568	
TMEM39B		0.48415333	
IGHV2-5		0.48390827	
OSBPL7		0.48381707	
IGHV4-39		0.48332945	
IGHG2		0.48291165	
KNOP1		0.48288995	
CNOT6L		0.48235494	
IGHV4-34		0.48221064	
LY86		0.48204917	
RPL32		0.48173055	
MAP2K3		0.4813373	
DISP3		0.48099953	
GGA2		0.48091042	
MEDAG		0.48087704	
ARNT2		0.48025206	
WNT2B		0.48016626	
MDH1		0.47999707	
ING2		0.4799304	
CLGN		0.47920018	
PI15		0.47896862	
SVIL		0.47869086	
SLC25A43		0.4781225	
POU3F1		0.4776587	
RPL13AP5		0.47758362	
FPR1		0.47733662	
PCYT1B		0.4772321	
PSTPIP2		0.4764924	
RPS18		0.47594938	
MBIP		0.4759285	
COL4A2		0.47540045	
PRAF2		0.47485778	
MARVELD3		0.47475088	
FGFRL1		0.47470605	
BCL7C		0.47449428	
EXTL1		0.47446883	
PAQR5		0.47431636	
PTS		0.47429618	
TUBA1B		0.47393265	
ITGB3BP		0.47356927	
DGKZ		0.47331136	
ENPP7P8		0.47299692	
CCNE2		0.47279274	
RPLP2		0.4727525	
ZNF117		0.47215712	
RPL23A		0.47208908	
MCOLN1		0.47197095	
ZBTB7B		0.47173315	
NAGS		0.47169358	
ACTL6A		0.47165355	
PIK3CG		0.4715966	
SF3B2		0.47151217	
NIPSNAP3B		0.47132593	
NID2		0.47119775	
XYLT1		0.47097173	
PAX8-AS1		0.47091344	
FCGR2C		0.47086513	
ERBIN		0.47066057	
JKAMP		0.47054866	
GPC1		0.47008738	
ATF1		0.47004297	
ABRACL		0.46986064	
DENR		0.469505	
RASA2		0.46880484	
FOSL2		0.46866822	
UTRN		0.46864268	
NONO		0.4685641	
FIGNL1		0.46804473	
UBAC2		0.46755895	
YIPF5		0.4675301	
LAMA4		0.46752205	
LFNG		0.46729714	
PLCB1		0.4671608	
MGAT5		0.4669805	
RPS4XP3		0.46658412	
TMEM179B		0.46631524	
TPGS2		0.46629187	
PURB		0.4662152	
POGK		0.4656474	
HMGXB4		0.4653688	
GPR137C		0.46523747	
ABCD3		0.4647231	
HMGN1		0.46469852	
REELD1		0.46456024	
LILRA6		0.46440983	
COBLL1		0.464235	
PHACTR1		0.46360785	
MRPL9		0.46353605	
CERS1		0.46332535	
MYL6B		0.4631381	
PCDHB3		0.4629503	
RASA4DP		0.4628646	
RPL27		0.46245915	
PLEKHA5		0.46218207	
IFI44		0.4619	
UBXN10		0.46160695	
ARCN1		0.4613493	
IGHV3-7		0.4611799	
POLRMT		0.46113274	
HAGLROS		0.46087864	
C21orf91		0.46038193	
RPS2P46		0.46015194	
ARHGAP44		0.45953274	
CLSTN1		0.4592316	
SLC25A21		0.4591925	
CSPG5		0.4582467	
IFI27L2		0.4582141	
GTF3A		0.45821366	
PPP1CB		0.45802957	
PROB1		0.45781022	
ACP6		0.45731863	
NOB1		0.4573111	
FOSL1		0.45727193	
RCOR1		0.45658445	
LPCAT1		0.4561359	
CELF5		0.45595357	
ITPKB		0.45582917	
LCAL1		0.4557115	
FKBP14		0.45569846	
PCAT1		0.45561904	
PGM3		0.45497996	
IARS2		0.45434222	
COL6A2		0.45425525	
TPBG		0.45363307	
KAT6B		0.45362583	
TRIM32		0.45359808	
ASPM		0.4517864	
TBC1D7		0.45175785	
RPL10AP6		0.4516212	
DLEU1		0.45156762	
ZNF597		0.45143354	
MRPL3		0.4508995	
FAM90A1		0.4508306	
GPR171		0.45050085	
FTH1P8		0.45046553	
ERBB2		0.450214	
SHB		0.45006558	
ITPRIPL1		0.45000243	
TBC1D12		0.4497333	
JAML		0.44917527	
LINC02381		0.4489756	
ORC1		0.44891828	
RMND1		0.4486563	
RPL10P9		0.44864374	
CUTC		0.44849643	
FAM118B		0.44807294	
SHC1		0.4475859	
MAP7D1		0.4473383	
HNRNPAB		0.44632378	
LRFN3		0.44608814	
KYNU		0.4460651	
ARID5B		0.4457189	
RFX7		0.4448166	
AFF1		0.44466564	
CA9		0.44448575	
TFEC		0.44376346	
TRIL		0.44346732	
IPP		0.4432171	
PPDPF		0.44303975	
BMPER		0.44301718	
C5		0.44249415	
PINLYP		0.44223446	
UAP1		0.4421021	
ESRP1		0.44192925	
PSMD14		0.44146675	
ZBTB12		0.44141683	
IGHV3-30		0.44134542	
CCNH		0.44110215	
DOK2		0.44108737	
SNORA74D		0.44097766	
NR2C2AP		0.4408104	
NOVA1		0.44066462	
HDDC2		0.4404034	
SNRPB		0.4400054	
EP400		0.43993306	
F11R		0.43913576	
PLEKHM1		0.43906933	
GABRQ		0.43870148	
ACOT9		0.43852183	
TMBIM6		0.4384265	
NKRF		0.4382165	
IGHD		0.43806997	
ADPGK		0.4372454	
MAL		0.43721747	
C2CD2L		0.4372153	
KBTBD2		0.43684644	
MAU2		0.4366848	
CENPM		0.43628633	
MOXD1		0.43621004	
PTGES		0.43611684	
CROCC		0.43529782	
LMCD1		0.4348291	
PRRC1		0.43478373	
IL18R1		0.43419725	
SUZ12		0.43393517	
MTSS1		0.43388286	
POLE4		0.4338245	
UPP2		0.43346047	
LAPTM4A		0.43334448	
SPANXA2-OT1		0.43237674	
CARD19		0.43234685	
SOAT1		0.4314678	
KLHL26		0.4313334	
CDK17		0.4307874	
CDC42BPB		0.42991146	
KDM5C		0.42973685	
GSE1		0.42970833	
NF1		0.4296829	
ZFP91		0.42933524	
TST		0.4288933	
USP13		0.42875817	
GTF2A1		0.42866117	
RAPGEF3		0.4284363	
HTRA4		0.42833662	
SH3BP2		0.42823803	
DPH5		0.42809835	
LYPD5		0.42731255	
TBC1D10A		0.42730647	
ADNP		0.4268119	
PHF8		0.4265024	
LMO7		0.4261604	
SEC11A		0.4260971	
MCM5		0.42603615	
RECQL		0.425969	
DUSP7		0.4256006	
KIF20A		0.42495757	
KAT2A		0.424618	
EVI2A		0.42452928	
MSH2		0.42444536	
XIAP		0.42391625	
PLBD2		0.42376763	
MEI1		0.42349076	
MYC		0.42303655	
CBLN3		0.42292067	
ERICD		0.4221145	
SHPK		0.4220812	
TRMT1		0.42199945	
DNAJC21		0.4219921	
RN7SL5P		0.421786	
CRIM1		0.42157096	
TRAPPC8		0.42082453	
KNL1		0.4203022	
PABPC1L		0.4194445	
RPS12		0.4193901	
PRLR		0.4192832	
CCT4		0.41898572	
FCRLB		0.4184631	
STK17A		0.41825092	
GNG12		0.41805437	
EIF4EBP1		0.41800153	
RPS3AP6		0.41718233	
HMGB1P6		0.41710398	
GALNT2		0.41689652	
ACY1		0.41671744	
EMBP1		0.41568547	
BRK1		0.4156248	
SELENOF		0.41530934	
LRFN4		0.41483715	
CCDC71L		0.41474327	
SLC8A1		0.4145823	
POLR2I		0.4145586	
UBR4		0.4142565	
HNRNPCP2		0.41422546	
MTMR2		0.41375804	
TCEA2		0.4135972	
TYW5		0.41346636	
CERNA1		0.41334164	
CRYZL2P		0.4132333	
NAGK		0.41193193	
PPFIA4		0.41178963	
GTF3C3		0.41157636	
LINC01315		0.41148362	
KCNK3		0.4113917	
TMEM69		0.41115466	
CNN3		0.41094422	
MTND2P28		0.41066945	
ALOX15P1		0.4106089	
AMPD1		0.41022694	
TRIM62		0.40997908	
MMP17		0.4099093	
B4GALNT1		0.40966144	
MYBPHL		0.40956146	
CYP4F11		0.40952292	
NUB1		0.40941474	
AIDA		0.40906492	
SLC35A5		0.40879792	
OTUD3		0.40861478	
FADS3		0.408096	
LINC00674		0.4078846	
USP14		0.40770218	
SNAI3		0.4074577	
ZNF628		0.40727592	
RPL4P4		0.40705252	
DRAM2		0.40686253	
HOXD3		0.4058564	
RASA4		0.40583563	
NIBAN2		0.4056627	
EFNB1		0.40498602	
DCST1-AS1		0.40474927	
EMX2		0.404576	
SYNRG		0.40451068	
DOCK2		0.40433043	
TUBA1C		0.40385163	
CATSPERG		0.40362346	
WWC3		0.4032233	
PRR12		0.40293998	
EMC9		0.40264082	
LANCL2		0.4021273	
PTPDC1		0.4020928	
PRPF40A		0.40194023	
ATF6B		0.40157145	
GFER		0.40141028	
MED14		0.40106755	
LINC01929		0.40075532	
NDUFAF6		0.40028328	
SNRNP200		0.4000615	
LINC02846		0.39994723	
CDH23		0.39961734	
ZNF239		0.39931515	
CHSY3		0.39929643	
UBE2T		0.3989856	
SRD5A1		0.39889973	
AKR1B15		0.39864284	
FANCA		0.39838487	
IGLC3		0.3982977	
SLC25A32		0.39802998	
ATG101		0.3979215	
IFI6		0.39790457	
TCF7		0.39727232	
TPK1		0.3972003	
NUP62		0.396961	
IGLV9-49		0.3968797	
EEF1A1P14		0.39653045	
SAMD14		0.39636886	
TSKU		0.3956433	
LINC02785		0.39543346	
LCP1		0.39528877	
TRAV8-1		0.39492518	
RNF130		0.39461404	
IGHG4		0.39451703	
CCR2		0.3941835	
ZSCAN2		0.39408693	
CRB3		0.39405137	
DHRS2		0.3940187	
JAGN1		0.39385906	
LRRC8A		0.39378336	
SLC13A3		0.39370283	
REX1BD		0.3936677	
KXD1		0.393482	
CSNK1D		0.39337155	
UBA2		0.3932801	
USP9X		0.392913	
CXCR4		0.39217138	
RPL12P42		0.39213607	
ARL11		0.39201996	
GPR4		0.39194632	
LSAMP		0.39121702	
PALMD		0.39109764	
MAML1		0.3906206	
FKBP8		0.390005	
LILRB2		0.38969404	
ZSCAN16		0.3895523	
TNFRSF25		0.3893936	
POT1-AS1		0.3890036	
TNKS1BP1		0.38887626	
RETREG3		0.38861153	
MAP4K1		0.3885293	
HES5		0.38842982	
SETP14		0.3883121	
ZNF534		0.3878139	
KHNYN		0.3870654	
FAM66A		0.38699675	
IGLV3-1		0.38655236	
CDC123		0.38649532	
STX4		0.3862725	
ERGIC2		0.38592917	
PTCHD3P2		0.38546336	
RAD1		0.38545737	
ZYG11B		0.3853997	
RPS6		0.38502482	
STK10		0.3849126	
CCDC18-AS1		0.38467902	
ANXA11		0.3842944	
KCNMA1		0.38405633	
JAKMIP2		0.38377202	
KCNH2		0.38297826	
AURKC		0.38284203	
ADGRE1		0.38260552	
PLCXD3		0.3823345	
RNU6ATAC		0.38229206	
TNFRSF9		0.38189924	
NFAT5		0.3816006	
OAS1		0.38122502	
POC1A		0.38046974	
IQANK1		0.38028982	
RASGEF1C		0.3801351	
LINC00840		0.38013023	
CHST7		0.37990814	
NDUFS8		0.37988698	
PKN1		0.37956598	
RPS3AP26		0.37941474	
TNFRSF4		0.37916154	
TECPR1		0.37911925	
GNPTG		0.37896276	
APOL4		0.3781266	
RAB20		0.3779164	
SULT1B1		0.37786272	
FMO3		0.3775558	
ZBTB43		0.37753347	
DENND4C		0.37736747	
RNU5A-1		0.3773516	
UBXN4		0.37732217	
CAPN3		0.37715304	
PCK2		0.3768226	
C1orf112		0.3766655	
CFH		0.37620488	
TTC38		0.37616506	
EVA1B		0.3760799	
MYDGF		0.37569928	
SPON2		0.37567672	
IQCD		0.3756142	
ORMDL1		0.37539145	
AQP1		0.37525406	
CCDC154		0.37515572	
PLCB2		0.37504655	
ATL2		0.3745725	
PAQR6		0.3741044	
SLCO1C1		0.37398398	
MAP2K2		0.37356082	
CRLF3		0.37244827	
CPLX2		0.3720563	
XPO5		0.37179494	
LEPROT		0.37171817	
RPL10		0.3716032	
C2orf15		0.37154454	
SUPT3H		0.37147516	
KDM2A		0.37112403	
IFIH1		0.3708754	
IL2RB		0.37067243	
SF3B3		0.3699573	
PRKCI		0.36940932	
GM2A		0.3693749	
EPG5		0.36891884	
BEST4		0.3685459	
ZNF106		0.368436	
SUSD3		0.36828002	
ADAMTS1		0.36811247	
MEGF6		0.36736315	
UBP1		0.36726964	
SLIRP		0.3669703	
STK24		0.3667441	
EP300		0.3665432	
IGHV4-31		0.3662877	
SLC35E4		0.36617854	
AMDHD1		0.36611363	
SPTSSB		0.36606738	
RPL18		0.36591783	
OSM		0.36589944	
CCR4		0.36537045	
THOC6		0.365069	
SNORA73B		0.3648152	
VSIG1		0.3642255	
SNORD17		0.36413404	
CDA		0.36378294	
PPP1R7		0.36283654	
RASGRP1		0.36266926	
CIB2		0.36204767	
MKNK1		0.36159986	
BPGM		0.36155248	
GBP5		0.36119547	
PPP1R14B-AS1		0.3610079	
DNAJC9		0.36073256	
CALM2P3		0.36072817	
TNK2		0.360266	
DCTN4		0.36022297	
GGN		0.35992575	
PLOD2		0.3594372	
SLC4A10		0.35906494	
SEC13		0.35888106	
IGHV2-70		0.3585198	
CLDN3		0.3580372	
SHISAL1		0.35793114	
RPL12P14		0.3572261	
NEFH		0.35703245	
MZB1		0.35683182	
SCARNA1		0.35663718	
SIGLEC22P		0.3562845	
BIRC3		0.356081	
C5orf24		0.35571045	
C1DP5		0.35559493	
RPL3P2		0.35519743	
CPAMD8		0.35519648	
RPL23		0.35461375	
KIRREL3		0.3545735	
SLC2A11		0.35405695	
CPNE5		0.35404128	
DHFR		0.3539189	
ACTR8		0.3536493	
CERCAM		0.35317054	
CCDC92		0.35311842	
UBA1		0.35308486	
EFTUD2		0.3527466	
CRYGN		0.35256547	
PDE3A		0.35225514	
MCMBP		0.3519979	
GCSAML		0.35199162	
SNX6		0.3519296	
MAFK		0.35165343	
BANF1		0.35141248	
RHOG		0.35135293	
VBP1		0.35131618	
AIFM3		0.35124543	
ACTA2		0.35101774	
NAGPA		0.35092846	
IGHV3-74		0.35085127	
PDZD11		0.35064793	
POLE2		0.3506214	
SIAH2		0.3501002	
MTCL1		0.34985274	
TIMP2		0.34960538	
FOXP3		0.34913749	
SP100		0.3490513	
PBRM1		0.34871402	
IGFBP4		0.3485237	
SLC8A3		0.348409	
ELAVL1		0.34821555	
SNW1		0.3478921	
ARFIP1		0.3478	
VENTX		0.34746715	
LCP2		0.34746185	
HINT1		0.34745955	
ARRB2		0.34689137	
CHRNE		0.34684375	
SFRP4		0.3464247	
DUSP3		0.34622967	
NACAD		0.34525663	
ARL15		0.3451735	
TTC9		0.3451028	
PPFIA2		0.34447107	
LRRC25		0.34428167	
RHBDL2		0.34420323	
ATM		0.34396836	
ZSWIM7		0.34350136	
SSR4		0.34348097	
SPRED1		0.34288672	
EIF4EBP2		0.34277895	
MTBP		0.34255126	
WIPF1		0.34221038	
CYS1		0.3421607	
SMAP2		0.34212455	
AP4M1		0.34205395	
LINC01825		0.34148535	
HSPA13		0.34117293	
AP2B1		0.34107494	
PTPRZ1		0.34035668	
GNL2		0.340335	
SIRT6		0.34005755	
LINC01597		0.33947775	
TSPYL2		0.33928233	
XRCC2		0.33912307	
KMO		0.33891618	
PIM2		0.33890304	
AMPH		0.33771443	
ASMTL		0.33740577	
AP4E1		0.33715436	
LYPD6		0.33695886	
ENPP2		0.33689722	
PRKAG1		0.3364989	
WDFY4		0.33647868	
CKAP2L		0.33646736	
FBXL16		0.33632	
ASB4		0.3357429	
MRPS23		0.33570865	
VIPAS39		0.33562368	
POLE3		0.33546197	
ACADVL		0.33545163	
PCDHB11		0.33531725	
VWA5B1		0.33500183	
PEX10		0.33438513	
XKR6		0.33435568	
GPR68		0.33424965	
HLA-L		0.33393413	
VPS37A		0.33380428	
SNORD3C		0.33264711	
WDR74		0.33234984	
WDR44		0.3322811	
WDR91		0.33215365	
IGKV2-40		0.33214194	
RAB43		0.3320902	
SKAP2		0.3317036	
DGKD		0.3316279	
BEST1		0.33148962	
NOXA1		0.33145276	
RN7SL1		0.33116412	
FMR1		0.33109576	
CYP2E1		0.33097485	
SELE		0.33091167	
ASAP1		0.3309062	
KIAA1191		0.33058488	
IGHG1		0.33025238	
SPTLC1		0.3297993	
SS18L1		0.32964742	
IL12RB1		0.32960963	
GPA33		0.32958898	
EXOC6B		0.32901862	
GPR37		0.32873395	
CEACAM4		0.3285915	
NOS3		0.32847488	
GTF2H3		0.3282563	
DPY19L4		0.32778785	
MS4A14		0.32737333	
XG		0.32736844	
PCNT		0.32722062	
FAM162A		0.3271979	
RPS10P5		0.3271877	
CD1E		0.32658738	
RPA1		0.3263532	
RNASE6		0.32510012	
SHISAL2A		0.3250051	
ANAPC1P1		0.32467481	
RIPK3		0.3239286	
IGLVI-70		0.32380348	
SIX4		0.32305184	
CABP4		0.32298914	
CCL4L2		0.32271144	
NRARP		0.32260796	
DCLK3		0.32246432	
CISH		0.32242098	
NDUFAF7		0.3222176	
TRIAP1		0.32190922	
KCNT2		0.32179615	
KIAA0232		0.3214252	
IGLV5-45		0.32131463	
GRIN2A		0.321034	
TLDC2		0.3209694	
LINC02458		0.32090122	
RAPGEF4		0.32072663	
PTPN5		0.3203154	
HLA-DRB6		0.32011738	
SNORA38		0.31989226	
POU5F1B		0.319539	
RUVBL2		0.319466	
WSCD1		0.31921288	
PSMG1		0.31920478	
PTPN22		0.3190117	
NDUFAB1		0.31893897	
MSRA		0.31870306	
AGO1		0.31844965	
SLC16A10		0.31801477	
SCAMP4		0.31792057	
ZNF207		0.31777734	
FOXK2		0.31770295	
PDS5B		0.31760913	
SMYD5		0.3166714	
ZWILCH		0.31660268	
IGHV1-45		0.31649962	
PCMTD2		0.31629938	
PXN		0.31629512	
RMDN3		0.31628436	
ZNF431		0.3161903	
FAM167B		0.31599867	
RAB11A		0.31598857	
TMEM221		0.31587535	
THAP8		0.31583592	
FNTB		0.3149833	
FKBP10		0.31483203	
AGO2		0.31481457	
RPS11P5		0.31440386	
APEH		0.31424627	
GPR183		0.31423944	
PSMB1		0.31417784	
EEF1A1P29		0.3141574	
CNTRL		0.313853	
ADCK5		0.31379747	
NXPH3		0.31336942	
APH1A		0.31320578	
EIF2B3		0.31306776	
LRRK1		0.31273556	
CAMK1G		0.31260273	
ARHGAP45		0.3124575	
XRN1		0.31209868	
CDH18		0.31203744	
VDAC1		0.3118476	
WNT2		0.31162164	
ACER3		0.3108298	
ACSM1		0.31049645	
LTBP2		0.30974048	
MALT1		0.30967116	
CCT3		0.30959976	
HORMAD1		0.30957854	
KLHL35		0.30954775	
LILRB1		0.30918917	
RPL9P3		0.30876657	
CAMK2A		0.308451	
RBM7		0.3083376	
LINC01572		0.30816126	
EIF2S3B		0.30803218	
LINC01705		0.30795214	
KDM4A		0.3077402	
NCF4		0.30766967	
FTH1P10		0.3073483	
SLC35E2A		0.30702263	
IGLV1-36		0.30694702	
GATA3		0.30678254	
SH3D21		0.3063692	
CCDC159		0.30631852	
RPS15AP38		0.30590266	
SPAG6		0.30582064	
RN7SL138P		0.30559695	
FGD1		0.3053047	
SLC7A5P1		0.30517986	
IL1R1		0.3046865	
DNASE2		0.30419064	
TMEM59		0.30401444	
TBK1		0.3039855	
LINC00853		0.30386078	
RPL10AP2		0.30378887	
RNF13		0.3032828	
TNIP1		0.30317602	
SUPT20H		0.3027427	
HSD17B2		0.30238378	
ADAM8		0.3021322	
LINC02315		0.3020922	
SHLD1		0.3020768	
LOXL1-AS1		0.30132142	
MTMR1		0.3013098	
NKPD1		0.300824	
APRT		0.29971611	
CD200		0.2990861	
LOXL3		0.29906726	
ZCCHC18		0.29890853	
IGHV3-21		0.29885563	
DCAF15		0.29883972	
CCIN		0.29874372	
HS3ST2		0.29849693	
LILRB5		0.2981199	
CCDC113		0.2981055	
CCT6A		0.29784274	
LINC01366		0.29747123	
IGDCC4		0.29696742	
ADAM28		0.29684773	
DFFB		0.29664603	
DDR1		0.29660237	
NPM1P27		0.29647353	
PCGF2		0.29587546	
ZNF728		0.29564202	
NSMCE2		0.2955654	
SVIP		0.29551974	
POLQ		0.29516715	
ANP32E		0.29511464	
DUOXA1		0.2944061	
CLIC4		0.2935452	
KCNH3		0.29257786	
ANGPTL6		0.29238588	
CLDN12		0.29231524	
DBN1		0.29215488	
KIF11		0.2915742	
RPL13P12		0.2914682	
ENTPD4		0.29146495	
B3GNTL1		0.29144242	
DBH		0.29111677	
OTUD4		0.2909544	
TLCD5		0.29060543	
ARID3A		0.2905795	
PACC1		0.2904829	
MS4A4E		0.2903325	
C11orf68		0.29027724	
MAN2C1		0.29005983	
HEXD		0.28988618	
RPS2P55		0.28974727	
PFDN2		0.28972065	
ORAI1		0.2891233	
KIF26B		0.2884915	
COPG1		0.28847054	
R3HDM2		0.2884338	
EFR3B		0.28782573	
SLC44A1		0.2875682	
CLSTN3		0.2873492	
TAB2		0.28690436	
FAAP24		0.2867963	
IGKV1-12		0.28660637	
RPSAP58		0.28641894	
RNASE1		0.28631413	
IGLV1-40		0.28604695	
RPS23P8		0.2859317	
FAM47E		0.28583956	
RPL7P1		0.2858076	
GPLD1		0.28534368	
LINC01515		0.285205	
ANG		0.28510493	
EEF1B2P2		0.28488383	
IGKV3-11		0.28483248	
NUP43		0.2848148	
ODC1-DT		0.28468946	
NECAB2		0.28309402	
PTPN23		0.2830708	
RPL23AP42		0.28299847	
CHAF1A		0.28285733	
RPS3A		0.28259793	
KBTBD4		0.2818289	
NUFIP2		0.2818032	
SNHG1		0.28171352	
RNFT1		0.2815555	
ILF3		0.28141063	
NOP14		0.2813948	
DLGAP5		0.28132308	
THAP2		0.28131858	
IGKV2-29		0.2811402	
SLC2A6		0.28106993	
PPP1CA		0.28106657	
MED16		0.2809715	
RASGRP4		0.2809569	
NEK3		0.28070694	
LNCSRLR		0.28059024	
GPRC5A		0.28054604	
PKP3		0.27991012	
EEF1A1P16		0.2796464	
PARPBP		0.2796136	
LINC02693		0.2793806	
IL3RA		0.27922365	
HYAL3		0.27883607	
IGKV1-39		0.2788123	
SERPINB7		0.2786392	
ARMC10		0.27828276	
RPL9		0.27810276	
COL14A1		0.27758136	
EEF1A1P25		0.276949	
KIF21A		0.2769306	
STUB1		0.27665383	
DZIP1		0.27645272	
MTMR9LP		0.27640775	
TMEM63C		0.27620932	
FKBP2		0.27608907	
ZNF532		0.27608374	
EPGN		0.27601147	
SLC35B4		0.2758654	
UGT2B17		0.27580842	
DHH		0.27561453	
BROX		0.27541864	
QSOX2		0.27505156	
CMA1		0.27503216	
SLC1A3		0.27480075	
ZDHHC9		0.27476078	
RNU6-6P		0.27471846	
PTMS		0.27446046	
ABCD4		0.27441803	
TRNAU1AP		0.27427092	
GZMB		0.27421823	
TTC13		0.2740167	
TMEM106B		0.27359003	
ARHGEF18		0.27344328	
RP9P		0.27321914	
PPM1E		0.2731643	
GNB1L		0.27275312	
ATP13A2		0.2725034	
CCDC102B		0.2724044	
UNC79		0.272161	
ST3GAL6		0.27212787	
SLC49A3		0.27165985	
CPLANE1		0.27152988	
ANO1		0.2714227	
STAC3		0.271201	
CLEC4GP1		0.27114844	
RHBDL1		0.27095255	
BAG1		0.2707639	
LINC00920		0.2703357	
IPO13		0.26975846	
CAPZA2		0.26954824	
SERAC1		0.26920804	
RIMBP3		0.26893276	
SLC2A10		0.26867613	
LINC00621		0.26836878	
ADRA2A		0.26836088	
ZNF215		0.26817164	
IGHV3-23		0.26795223	
POLR2E		0.26755264	
PDGFB		0.26750347	
TCF19		0.2670019	
SYNGR3		0.26695982	
RPL12P12		0.26689407	
ZNF746		0.26666445	
RPS3AP5		0.26609197	
ADGRL1		0.2660139	
BRIX1		0.26593122	
DHX8		0.26573154	
MYO19		0.26566872	
SLC7A10		0.26513433	
NNMT		0.2646167	
KIAA0319		0.264415	
DUSP2		0.26430404	
COG6		0.26429436	
MBD4		0.2640546	
TRGV4		0.26396707	
HOXB4		0.26392898	
UCHL1		0.26370037	
CCR6		0.26310608	
CAMK2B		0.26310128	
IGHV3-49		0.26305494	
RCOR2		0.26263428	
NBR1		0.26246378	
WRAP73		0.26236185	
MSL1		0.2621137	
VAV1		0.2618216	
LRPAP1		0.26170787	
GATA6		0.2614624	
